INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (0,'Spiritmonger',5,40,1)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (7987,'Bottomless Pit',0,403,7)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (7988,'Call the Gatewatch',3,76,10)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (7989,'Debtors  Transport',6,404,4)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (7990,'Persecute Artist',1,222,10)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (7991,'Ghoulcaller s Accomplice',4,340,10)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (7992,'Welding Jar',5,8,5)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (7993,'Blighted Gorge',3,0,2)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (7994,'Descendant of Soramaro',1,211,3)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (7995,'Trained Orgg',1,20,8)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (7996,'Umara Entangler',2,275,6)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (7997,'Vapor Snare',3,59,2)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (7998,'Balduvian Conjurer',2,301,0)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (7999,'Lim-Dûl s High Guard',4,218,0)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8000,'Leering Emblem',3,317,6)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8001,'Bazaar of Wonders',0,435,5)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8002,'War s Toll',2,394,9)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8003,'Glaciers',1,320,3)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8004,'Deepwood Wolverine',1,181,6)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8005,'Orchard Spirit',0,425,8)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8006,'Elvish Warrior',3,366,4)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8007,'Dragon s Hoard',2,260,7)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8008,'Elf Replica',1,126,9)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8009,'Ronom Serpent',5,213,6)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8010,'Infernal Tribute',0,204,0)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8011,'Saltfield Recluse',3,59,10)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8012,'Kami of Twisted Reflection',1,59,1)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8013,'Generated Horizons',1,101,4)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8014,'Ana Sanctuary',4,348,0)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8015,'Face of Divinity',6,95,0)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8016,'Plumeveil',5,292,3)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8017,'Centaur Battlemaster',1,1,6)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8018,'Dirty Rat',0,276,4)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8019,'Longhorn Firebeast',2,23,5)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8020,'Gnarled Scarhide',2,40,5)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8021,'High Sentinels of Arashin',5,352,10)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8022,'Terminate',6,305,6)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8023,'Lightning Diadem',0,93,4)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8024,'High Market',1,99,5)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8025,'Hana Kami',5,233,1)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8026,'Farrel s Mantle',0,55,0)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8027,'Akoum Firebird',3,223,7)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8028,'Rohgahh of Kher Keep',4,211,9)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8029,'Dauntless Escort Avatar',2,347,9)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8030,'Gideon of the Trials',5,61,8)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8031,'Squee',1,336,9)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8032,'Angel of Despair',0,244,3)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8033,'Karstoderm',0,97,0)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8034,'Boar Umbra',1,202,4)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8035,'Starlit Sanctum',5,402,0)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8036,'Kagemaro, First to Suffer',3,404,0)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8037,'Skirge Familiar',5,266,4)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8038,'Krosan Grip',4,438,3)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8039,'Corpse Augur',1,66,5)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8040,'Flame Wave',3,234,7)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8041,'Corrupt Court Official',4,225,6)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8042,'Kruphix s Insight',5,175,5)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8043,'Red Sun s Zenith',4,176,9)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8044,'Devout Monk',0,312,9)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8045,'Primitive Justice',2,363,5)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8046,'Ronom Serpent',3,38,5)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8047,'Safeguard',6,456,2)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8048,'Bond of Insight',1,200,4)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8049,'Krumar Bond-Kin',1,259,8)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8050,'Varina, Lich Queen',2,223,1)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8051,'Hierophant s Chalice',6,270,3)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8052,'Aether Adept',5,381,1)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8053,'Dementia Sliver',2,156,10)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8054,'Skewer the Critics',5,223,10)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8055,'Lord of the Undead',1,244,3)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8056,'Inner Fire',1,333,6)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8057,'Cavern Crawler',2,151,6)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8058,'Port Town',2,182,10)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8059,'Skyrider Trainee',3,322,9)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8060,'Kalonian Hydra',3,138,0)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8061,'Cradle to Grave',0,113,1)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8062,'Cursed Flesh',1,34,5)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8063,'Rally the Ancestors',2,130,10)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8064,'Feast of Worms',5,327,9)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8065,'Sun Quan, Lord of Wu',5,181,8)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8066,'Seismic Shudder',5,29,5)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8067,'Untethered Express',0,254,0)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8068,'Reckless Assault',1,115,10)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8069,'Flayer Husk',1,228,2)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8070,'Teller of Tales',0,166,7)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8071,'Lightning Blast',3,142,9)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8072,'Yarok s Wavecrasher',2,434,3)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8073,'Setessan Battle Priest',1,369,8)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8074,'Evanescent Intellect',1,400,8)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8075,'Moat',2,155,2)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8076,'Bloodrage Brawler',6,271,7)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8077,'Battle Squadron',2,302,2)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8078,'Barbed Foliage',6,250,1)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8079,'Run Aground',6,48,3)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8080,'Alpine Guide',2,68,0)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8081,'Lay Bare the Heart',5,140,3)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8082,'Giant Fan',0,407,10)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8083,'Merfolk Secretkeeper',6,441,4)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8084,'Improbable Alliance',5,127,7)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8085,'Rousing of Souls',6,30,0)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8086,'Burden of Greed',5,75,0)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8087,'Rain of Filth',6,289,9)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8088,'Descendant of Soramaro',5,72,4)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8089,'Giant Turtle',3,452,10)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8090,'Farbog Boneflinger',3,367,5)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8091,'Gristleback',1,41,10)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8092,'Arcane Laboratory',5,157,3)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8093,'Spinal Centipede',2,376,10)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8094,'Lord of the Accursed',1,202,8)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8095,'Test of Faith',0,30,1)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8096,'Favor of the Overbeing',5,259,5)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8097,'Gallant Cavalry',2,173,5)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8098,'Lightning Hounds',4,435,9)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8099,'Merfolk Skydiver',4,43,10)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8100,'Spirespine',6,57,10)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8101,'Death Watch',3,459,4)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8102,'Willing Test Subject',2,32,0)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8103,'Infuse  the Elements',1,402,9)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8104,'Order of Yawgmoth',5,326,4)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8105,'Govern the Guildless',5,433,1)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8106,'Apes of Rath',1,428,1)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8107,'Nissa s Revelation',3,172,10)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8108,'Temporal Eddy',5,329,0)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8109,'Darksteel Reactor',1,85,6)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8110,'Bloodline Keeper',3,250,10)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8111,'Hopeful Eidolon',3,399,9)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8112,'Heartwood Storyteller Avatar',5,391,6)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8113,'Guardian of the Gateless',5,317,8)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8114,'stand Death',6,285,4)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8115,'Mirror Golem',6,199,10)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8116,'Razorfield Thresher',0,443,6)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8117,'Cruel Fate',2,355,8)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8118,'Vastwood Zendikon',4,59,7)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8119,'Dance of the Manse',5,119,1)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8120,'Hagra Diabolist',1,115,10)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8121,'Daggerdrome Imp',6,37,4)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8122,'Aphetto Vulture',6,36,10)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8123,'Teyo s Lightshield',1,293,8)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8124,'Two-Headed Giant',4,392,1)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8125,'Dust',0,279,8)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8126,'Teetering Peaks',6,191,6)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8127,'Hornet Nest',3,167,3)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8128,'Wall of Deceit',3,350,0)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8129,'Gateway Shade',6,193,4)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8130,'Phyrexian Bloodstock',6,335,4)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8131,'Keep Watch',4,293,2)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8132,'Kor Line-Slinger',4,400,1)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8133,'Cerulean Wisps',1,238,8)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8134,'Bishop of Wings',6,85,7)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8135,'Veteran s Sidearm',5,4,3)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8136,'Shield Wall',1,7,3)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8137,'Lay Claim',2,326,7)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8138,'Teferi s Veil',3,297,0)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8139,'Greater Sandwurm',6,143,2)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8140,'Tenza, Godo s Maul',6,431,7)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8141,'Fit of Rage',2,384,10)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8142,'Insidious Will',3,260,5)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8143,'Goblin Chariot',1,108,9)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8144,'Simic Signet',1,172,9)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8145,'Heart of Yavimaya',6,122,1)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8146,'Drowned Catacomb',2,188,10)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8147,'Scourge of Valkas',4,161,3)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8148,'Aetherstream Leopard',4,194,9)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8149,'Spike Soldier',4,387,6)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8150,'Deathknell Kami',2,389,0)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8151,'Tandem Tactics',3,29,4)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8152,'Thraben Purebloods',2,104,1)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8153,'Primordial Sage',1,153,3)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8154,'Genesis Wave',6,144,3)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8155,'Sunblade Elf',1,146,4)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8156,'Spark Spray',3,114,7)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8157,'Roc Egg',0,383,6)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8158,'Liege of the Tangle',3,134,0)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8159,'Sliver Queen, Brood Mother',5,147,6)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8160,'Fervent Denial',0,156,10)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8161,'Rotted Hulk',5,48,3)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8162,'Leonin Bola',0,194,4)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8163,'Everythingamajig',1,425,2)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8164,'Festival',1,272,6)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8165,'Crypsis',0,367,10)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8166,'Balancing Act',2,69,2)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8167,'Stuffy Doll Avatar',6,423,10)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8168,'Saltfield Recluse',4,194,8)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8169,'Frogkin Kidnapper',3,190,1)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8170,'Doom Whisperer',0,216,7)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8171,'Glyph of Reincarnation',1,10,0)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8172,'Discombobulate',5,188,6)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8173,'Spinehorn Minotaur',4,349,7)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8174,'Prizefighter Construct',6,415,7)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8175,'Abu Ja far',3,92,8)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8176,'Null Rod',1,127,7)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8177,'Dormant Gomazoa',5,144,0)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8178,'Merfolk Seastalkers',2,305,3)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8179,'The Brute',0,402,8)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8180,'Dredge',3,15,9)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8181,'Overburden',1,4,0)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8182,'Thrill-Kill Assassin',4,141,4)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8183,'Eye for an Eye',4,323,0)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8184,'Burning Palm Efreet',4,59,1)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8185,'Boonweaver Giant',5,444,5)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8186,'Shrine of Boundless Growth',6,232,5)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8187,'Macabre Waltz',1,218,1)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8188,'Leonin Squire',4,56,10)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8189,'Magma Vein',1,306,9)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8190,'Freyalise s Winds',6,404,7)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8191,'Balshan Collaborator',0,210,4)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8192,'Shaleskin Bruiser',1,27,1)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8193,'Doomed Traveler',0,398,5)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8194,'Wall of Vines',0,421,4)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8195,'Caustic Tar',0,374,3)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8196,'Simplify',5,337,7)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8197,'Inspiring Vantage',0,202,4)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8198,'Boomerang',5,386,10)
INSERT INTO Produto (Id, Nome, CondicaoId, ExpansaoId, LinguagemId) VALUES (8199,'Goblin Freerunner',4,20,4)
